m1,m2,m3,m4,acc,kap
0.00372436543845794,0.016832699083886,1.25394017019682e-07,0.979442810083639,0.996806812134114,0.995724076159233
0.0842045622159312,0.000436524835362188,0.000780992213888623,0.914577920734818,0.997155499367889,0.996193640228751
0.001578471293098,8.52323274555972e-06,0.00488279431344161,0.993530211160715,0.99766081871345,0.996875367483347
1.68179498299088e-06,5.11654091433099e-05,2.37440378122696e-05,0.999923408758061,0.996746556772584,0.995645654669359
0.000597430647870357,0.000636256867621529,0.000753313360518899,0.998012999123989,0.997003103928074,0.99598516498172
0.00539395729278854,4.57539386832465e-06,8.1955456996322e-06,0.994593271767644,0.998091198303287,0.997444934492314
0.00157580474107328,5.55636780037047e-07,3.44554000714747e-05,0.998389184222075,0.998307057454238,0.997731530498941
0.0181337906358748,2.67735490579809e-05,0.000151241216453454,0.981688194598614,0.997642772956177,0.996845032661993
0.00203563276411933,3.86982954322481e-06,2.5650586434108e-05,0.997934846819903,0.996489361702128,0.995299013220139
0.976268116432949,1.16892281011125e-05,1.99664191767982e-06,0.023718197697032,0.996595744680851,0.995444137384824
0.00190967962557822,0.00106746551072556,0.00136167988570229,0.995661174977994,0.997765719757421,0.997012690333742
0.0293335295808745,0.000446620950197687,0.00041848734531244,0.969801362123615,0.995843989769821,0.994443556519181
0.000436729613732437,0.000196720559374776,3.7290956532655e-05,0.99932925887036,0.996275803362418,0.995015626155202
0.887062179315467,0.0108690866981434,0.00265977252301929,0.09940896146337,0.996319549686079,0.995073049277429
0.301921453604521,0.000649262486415141,3.65054955122678e-05,0.697392778413551,0.996493465094039,0.995304376106527
0.0104050439301042,0.000189786783369735,3.91994137852594e-06,0.989401249345148,0.997104247104247,0.996125630361485
0.0086529902393685,7.24958085897055e-05,0.15153598164655,0.839738532305492,0.998085310073396,0.997438517409311
0.361731233630592,7.48582434981725e-06,5.97007402743921e-06,0.63825531047103,0.997044854881266,0.996047372236299
0.00272774639031727,0.000252563921154894,0.000295135712728893,0.996724553975799,0.996500901283003,0.995316996707981
0.00652385397610709,0.00416439319825108,1.55306047466699e-07,0.989311597519594,0.996502013991944,0.995315993009723
0.0667207503644414,0.001065609290968,0.000671753840676984,0.931541886503913,0.997318459723265,0.996411822273936
0.0963805127862024,5.06356354249821e-05,0.000374229679591212,0.903194621898781,0.99768494159739,0.996902570320236
0.0324963365342935,0.00071481350544645,0.000401243923466549,0.966387606036794,0.996717144975114,0.99560838718791
0.00536873935627408,0.000355832829262312,0.000734383303923116,0.99354104451054,0.997034212477492,0.99602668584253
0.0024618475973204,1.46658993307884e-06,0.000117673530958295,0.997419012281788,0.997437540038437,0.996571611176196
0.980345784770014,1.32719492732735e-05,0.000823284753837196,0.0188176585268754,0.996158770806658,0.994855518915634
0.0148872519666381,6.3448397925859e-05,0.0141793745447869,0.970869925090649,0.99700822737472,0.995996510077298
0.213525658197514,0.000770333809249337,0.0010141595290988,0.784689848464137,0.997327632282202,0.996423629609414
3.91513143043121e-06,1.3357013624978e-06,1.38313307266182e-06,0.999993366034134,0.997732181425486,0.996964708247916
0.333536288458037,0.0027265097975963,0.0480663336652563,0.615670868079111,0.996908315565032,0.995867134496953
0.0404210307133186,0.00332939425586525,0.143144823029249,0.813104752001567,0.996610169491525,0.995461883592928
0.000287650700113383,2.82728639673533e-05,1.6179227406655e-09,0.999684074817996,0.996493465094039,0.995309022980551
0.33869601417879,2.7181231271317e-05,0.000226653320676373,0.661050151269262,0.996969368979327,0.995943337444693
0.0703409855201683,0.00279041384535196,0.0328703998825797,0.8939982007519,0.99679658302189,0.995712628253189
0.0137526437976233,0.000177386616085701,0.00553707610935954,0.980532893476932,0.997972900885522,0.997287907859865
0.000370754239640797,5.73566984929369e-07,0.00514488200390963,0.994483790189465,0.997651078368567,0.996854651794329
0.152877973964409,1.99714257474799e-06,5.82324790325661e-06,0.847114205645113,0.997130407057073,0.996160123846787
0.00540096691851065,2.49566087871285e-05,0.111433763588617,0.883140312884085,0.997472087634295,0.996614933637065
0.536666592523041,0.0022528296400406,0.00500395150037159,0.456076626336547,0.997447351627313,0.996585987843982
0.00035586415518685,0.000127975067499537,1.26085123965345e-07,0.99951603469219,0.997673188789001,0.99688696692283
0.00698222959720729,0.00136422615924025,0.105163756028449,0.886489788215103,0.997315868584926,0.996407975660807
0.439269731420127,3.91098380675218e-05,0.0140875037858627,0.546603654955942,0.997244011023956,0.99631064822093
0.000143161730884066,8.9015013852227e-07,2.22841061154767e-05,0.999833664012862,0.996865858754701,0.995802154531469
0.0130700337378894,3.10631292376703e-05,0.000400807925885857,0.986498095206987,0.997262293355797,0.996335413942156
0.00058688158740372,2.70162476752292e-05,0.00227858906572949,0.997107513099191,0.997696576274736,0.996914166006449
0.837566067992099,2.54543956882491e-05,0.000942910298292145,0.161465567313921,0.996131528046422,0.994819462883441
0.0175637175180268,0.00012045251528386,8.77598130871015e-05,0.982228070153602,0.997271487039563,0.996352035293647
0.000678574639054664,5.10420383201413e-06,0.000598224223572253,0.998718096933541,0.997556311092223,0.996730625737597
7.39869073251877e-05,4.18776126700319e-07,6.92782216673036e-05,0.999856316094881,0.997559940589858,0.996733831836346
0.00532813014299148,1.79433430820022e-08,1.94139642646896e-05,0.994652437949401,0.99775712912528,0.996999884510591
3.4731551944783e-05,0.00367448289506888,0.000239028458599192,0.996051757094387,0.998077333903012,0.997426037449753
1.33989251201807e-06,1.10006547712887e-05,3.22744801721906e-06,0.9999844320047,0.997840872287596,0.997109927584389
0.00456959170104855,1.13111414646303e-05,1.26902129016554e-06,0.995417828136197,0.997437266417512,0.996570293480091
0.00117538268955691,5.99546594396097e-05,0.260033978515721,0.738730684135282,0.997447351627313,0.996584652185403
0.0082588329278066,4.86152455339816e-06,0.000160256547492122,0.991576049000148,0.996899059024808,0.995849319816636
0.394624710182462,0.000370382872801516,0.000847880671824796,0.604157026272912,0.997332195069896,0.996429048030923
0.00870449092630323,1.52877062640151e-05,0.152589216974985,0.838691004392448,0.997463538363982,0.996608052428091
0.882758756802754,0.000138847768301977,0.000921547661027662,0.116180847767916,0.997229621736814,0.996290510168488
0.0116479665721604,8.12526418868865e-06,0.000176074329642225,0.988167833834009,0.997768094377723,0.997011893356764
0.0048772335542788,0.0028127362275,0.0106005388946517,0.98170949132357,0.9974600486824,0.996601702870903
0.00720769063482452,9.32879242800124e-06,0.0151364370055016,0.977646543567246,0.997016515716569,0.996008169899022
4.7281676372794e-06,2.29909396156927e-06,1.39983089523118e-06,0.999991572907506,0.996677740863787,0.995555512260473
0.00214599188942429,6.32690265593587e-05,0.00510543429337721,0.992685304790639,0.998076923076923,0.997426821297886
0.0501040058600723,0.0255437653566895,0.667329038365666,0.257023190417572,0.997436171349215,0.996569702926844
0.56368392984201,5.36110102196765e-06,1.45201168896191e-09,0.436310707604957,0.998195137488056,0.997584937835712
0.0308691571922307,0.0411142296567302,8.45020275265973e-06,0.928008162948286,0.996992804210074,0.995978521118217
0.300909705370783,3.81017192856385e-05,0.000378834120213947,0.698673358789718,0.99657570893526,0.995415786718925
0.0213580239227087,0.0281875531090305,2.36725692736894e-07,0.950454186242568,0.995788587070962,0.994363637677266
0.270285804124398,1.68700908667614e-05,0.0667486721870273,0.662948653597708,0.997419632297602,0.996543751456303
0.00720938005659568,1.07704397980737e-06,1.31565691659824e-05,0.992776386330259,0.997112299465241,0.996134834902638
0.0588145013947209,0.0010494054866912,0.00108969405793925,0.939046399060649,0.996877355443093,0.995818319203523
0.0404780837019185,3.38371836284542e-05,0.10960677868133,0.849881300433123,0.9977897063467,0.997042095008138
0.79635579204419,1.78160365646222e-05,2.14344095643033e-06,0.203624248478289,0.997977001703578,0.997291523272883
0.0345799047626687,0.000565218411001888,0.00407934499973471,0.960775531826595,0.998094027954257,0.997450197921952
0.000559202325749347,3.43359568957363e-06,2.20579553502826e-05,0.999415306123211,0.998087344596749,0.997442146530072
0.294710325344151,0.00341524168221389,0.0515103175410794,0.650364115432556,0.997560975609756,0.996737851905034
0.42268680185978,6.58527748423369e-05,0.00104139630048287,0.576205949064894,0.99672027084215,0.995610140202784
0.0225198964528688,0.0254667738661713,4.55529990492048e-07,0.95201287415097,0.995573310300151,0.994077502861028
