m1,m2,m3,m4,acc,kap
0.0535772465199035,0.017338594436801,0.715230807992099,0.213853351051196,0.997101449275362,0.996115836877658
0.00032145858015711,1.51667424970351e-06,0.0086992154941732,0.99097780925142,0.996978199870494,0.995954000790337
0.844780049702173,0.0873559948377528,0.000323209226820935,0.0675407462332535,0.997330770873372,0.996425983998421
0.00301252327165219,0.00125368784238578,0.0362849289810419,0.95944885990492,0.996733059331858,0.995625451606439
4.26865874497303e-05,0.00022857773182857,5.30113661723655e-06,0.999723434544104,0.998046026921407,0.997384924107033
0.923713175071131,0.00212222036243378,0.00370034675679993,0.0704642578096357,0.995904289717612,0.99451584349643
0.108697478680015,0.890894297877658,0.000393434261737506,1.47891805896806e-05,0.99731384979048,0.996401752391047
0.0108479535101678,0.000247419278299863,0.000120589956436728,0.988784037255096,0.996213714766512,0.994933291025891
0.00848438007969388,0.855474255796955,1.13299058267455e-05,0.136030034217524,0.996809528873764,0.995724150939518
0.741265672196948,0.000179262769972733,0.0030866091880935,0.255468455844985,0.997567424643046,0.996743393678352
0.612754144561557,5.33045172181815e-05,0.386071731847755,0.00112081907346976,0.996465674199422,0.995272068540483
5.10236143231118e-06,9.89863891198347e-06,0.0492471779346911,0.950737821064965,0.997138314785374,0.996169186251219
0.555787368888902,0.00333971258529077,0.00059899915725523,0.440273919368552,0.9979492714517,0.997253510848152
0.416860987323073,0.378510604904786,0.171383910703685,0.0332444970684571,0.997540633019675,0.996705015979591
0.0324930210478677,0.130572704542934,0.0411665801500833,0.795767694259115,0.99658046591152,0.99542264069255
0.00124102629229199,0.000930544579913912,0.00151613451878897,0.996312294609005,0.997253037506603,0.996325414670885
0.912785600248858,0.00846224938383991,0.0785709531825644,0.000181197184737517,0.996912923142431,0.995867748976482
0.133167488243938,0.796788829275913,6.78966320860909e-05,0.0699757858480628,0.996588122401109,0.995430968790263
0.668568005917484,0.00829571578737801,0.0114434245215852,0.311692853773552,0.998075278015398,0.997423086354667
0.0736514241084119,0.393020409358664,0.38843602372467,0.144892142808255,0.996660562318216,0.995528466451992
0.0985642737834739,0.166853990063048,0.728518432797726,0.00606330335575227,0.997137404580153,0.996165052026232
0.0331833050172103,0.277680650665793,0.479453619713572,0.209682424603424,0.996041087096084,0.994692156529333
0.0585273880453421,5.01989593796069e-05,0.000153927437853294,0.941268485557425,0.997966609589041,0.997277716245344
0.0345388799021717,0.000554408507878938,4.64991208280645e-07,0.964906246598741,0.997430956968529,0.996561918670442
0.43657879647959,0.0224381009999963,0.537084133470458,0.00389896904995623,0.997229326513214,0.996287272277123
0.0109494692267549,0.0155754609546911,7.70482110173609e-08,0.973474992770343,0.99700790767258,0.995998816246739
0.769574034217865,0.2289254054013,2.96197871273048e-05,0.00147094059370764,0.996781461216608,0.9956942796589
0.00520549887730989,0.00746058443427604,0.982255055199062,0.00507886148935202,0.997985794551044,0.997300953591181
0.00065128199212395,0.00111111951172503,3.19101306144486e-08,0.99823756658602,0.99754980291893,0.996718203901835
0.000446704420460954,0.00256067998236335,1.06117062913736e-06,0.996991554426547,0.99701301472157,0.996003247566921
