m1,m2,m3,m4,acc,kap
0.0813410639287584,2.07003586250351e-06,0.00117901730003093,0.917477848735348,0.996802728338484,0.995718306129719
0.00093733721446663,1.61941913333769e-05,0.00338208031674565,0.995664388277454,0.997255936675462,0.996326571506055
0.0118236060942968,0.000676166044999805,0.000253817094889615,0.987246410765814,0.997081712062257,0.996095108258811
0.995527920500317,3.43608849209143e-05,0.000467204525070751,0.00397051408969167,0.996705982361067,0.995596223669832
0.69900692305032,0.000355203897305513,0.00196843058579425,0.29866944246658,0.997220143269539,0.996280570905707
0.837013443259372,0.000896801268886922,0.000829662126247806,0.161260093345493,0.997148590136234,0.996185102287479
0.0253689534521154,0.0336386198251267,8.42511919346865e-07,0.940991584210838,0.996588486140725,0.995433626500009
0.0161227538454976,0.000980929010826582,4.91766268361559e-06,0.982891399480992,0.997454661151766,0.996595800295616
0.00260991572382913,6.07746751162249e-06,0.000145504930246867,0.997238501878412,0.997278056951424,0.996360454729785
0.0107503763861664,0.017214427256342,8.0004231811686e-07,0.972034396315174,0.996840109542869,0.995768877621478
0.118389438992383,0.000696947629442742,0.0015617432936863,0.879351870084488,0.997456549385333,0.996599265865257
0.957624685645547,0.000218715801403584,0.00157639102308393,0.0405802075299659,0.997334754797441,0.99643234468863
0.371021990441292,1.35918021235657e-06,0.000858191930556394,0.62811845844794,0.996524852569503,0.995350832771798
0.000249435128184659,1.18794892833335e-06,0.00437286431945485,0.995376512603432,0.998192258613356,0.997578962042142
