m1,m2,m3,m4,acc,kap
0.405455944578782,0.0019719689050611,0.00208579387864695,0.59048629263751,0.99664183020254,0.995502622774388
0.457918212094783,0.000244984014450473,0.0019005501165031,0.539936253774263,0.997955670324941,0.997265189841924
0.0686557978534349,0.000997186526340767,0.000491334180440577,0.929855681439784,0.996815286624204,0.995733602840001
0.000102033340953866,1.84644953462847e-06,3.15033826228525e-07,0.999895805175685,0.99744436162283,0.996576956720974
0.991975713892135,3.48557359629006e-07,4.26282282400298e-05,0.00798130932226591,0.997738043946575,0.99697264630253
0.622196586412046,0.00126194396331894,0.00674364688569789,0.369797822738937,0.997646555412923,0.99684814739003
0.992619810275005,2.4824366665524e-05,0.000421411733007982,0.00693395362532147,0.997859818084537,0.997133676802383
0.00111699192956765,0.000260681206027045,6.70975112847141e-08,0.998622259766894,0.997511361177234,0.996664857828829
0.00208702262920695,0.000236936398174102,9.92829327479104e-06,0.997666112679344,0.998090590856052,0.997446018379137
0.0359815730617765,2.41858877662651e-06,0.00915477395257774,0.954861234396869,0.998390557939914,0.99784509308273
0.00188683810981134,0.00330901200223537,5.2384543921307e-07,0.994803626042514,0.996809868141217,0.995732195090663
0.939035223323748,4.061011510686e-05,0.00197475624161138,0.0589494103195338,0.996797267001174,0.995710031075826
0.000450796396476784,0.00141779374654071,3.74260602580999e-08,0.998131372430922,0.996413502109705,0.995196950081183
0.000722456030538646,0.00122988779713537,4.93052789149887e-08,0.998047606867047,0.996930242404996,0.99589042519908
0.00580282895303954,4.059822393573e-07,0.000514671085366727,0.993682093979354,0.99784691570675,0.997118748758412
0.283087146427904,0.109286823903441,8.9379092991563e-05,0.607536650575664,0.998282709026511,0.997698468317017
0.0283488627406501,3.07268737328495e-05,0.000565912379467613,0.97105449800615,0.997872793022761,0.997152629808486
0.0147683208205446,0.016565068595094,0.789127429133225,0.179539181451136,0.997147686456793,0.996182780390942
0.925197116801562,1.31227835920633e-05,0.000824731574800195,0.0739650288400455,0.99743013170575,0.996559508449456
0.708548849760943,0.000374598989319759,1.02344622429161e-05,0.291066316787495,0.997043294614572,0.996040672961961
0.514608259410755,0.00131648980292186,3.07787899842253e-05,0.484044471996339,0.997407367397645,0.996532167228621
0.948707959958029,0.0409246919305824,0.000557330241653238,0.00981001786973587,0.998297147722435,0.997721298268848
0.680594334860296,0.00447082972054389,2.73674202061686e-06,0.31493209867714,0.997730711043873,0.99696043726009
0.503184563595497,0.00185832783059827,0.000230968334088573,0.494726140239817,0.997642520360051,0.996843176265576
0.810799759694877,3.62301271022937e-05,5.75772070212184e-05,0.189106432970999,0.997681037208812,0.99689557297944
0.000236416082816862,2.23096977366259e-06,2.01153884366862e-05,0.999741237558973,0.997307485191169,0.996397087645459
0.929585014240293,0.000704814130539555,7.96796852770828e-08,0.0697100919494826,0.99762264966501,0.996819343083455
0.2990757567539,0.0015501121110801,0.00101716671659748,0.698356964418422,0.996796240922683,0.995707950442748
0.585549301263369,0.000745230355223707,0.000342714792441548,0.413362753588965,0.997567939092736,0.996747519005865
0.122481812362178,3.99229533775872e-05,0.0542399099118922,0.823238354772553,0.99774943735934,0.996986970632701
0.102239332995306,0.00108626875582874,0.000920902686386711,0.895753495562478,0.997129186602871,0.996158407205599
1,3.51054195535576e-128,6.1620926282377e-156,5.41154389158612e-300,0.996215306980656,0.994937226589212
0.655137553444526,0.00121459972267028,0.00109588468557779,0.342551962147226,0.997319034852547,0.996409285924684
0.914106863009515,5.05289964699807e-05,0.0564137886694651,0.0294288193245501,0.9981593763534,0.997533857121942
0.000274202420019989,0.000101094626522744,1.03439356257014e-07,0.999624599514101,0.997412398921833,0.996536341834244
0.926946079219684,0.0182979901308035,9.02283603998377e-07,0.054755028365909,0.997970952584366,0.997281375386047
0.852713785461268,0.000179560213381368,0.00112973492590633,0.145976919399444,0.996889746889747,0.995835098257092
0.989762983465212,9.14778086270438e-05,0.000703165717683715,0.00944237300847693,0.997102071482237,0.996122284900758
0.0024718280300539,0.0041130971155926,2.37709209434214e-07,0.993414837145144,0.997220440453282,0.996278159309485
0.98857985406322,0.00017207782530415,0.00184802970900634,0.00940003840247,0.997847842462068,0.997117783485247
0.316089612559133,0.000391314648831487,7.96088844490251e-08,0.683518993183151,0.998040069686411,0.997372765373749
0.139597391415333,0.0259319664095869,0.00499960246368291,0.829471039711398,0.997530333941802,0.996695726055961
0.95355367524945,6.34495895070581e-06,0.0127386462956448,0.033701333495954,0.996948010945064,0.995915678575148
0.998642801892453,1.23990558232117e-05,2.52958622559326e-06,0.00134226946549851,0.997974629570408,0.997287463408553
0.476059607220082,0.00674653726697324,0.00892683737803364,0.508267018134911,0.997644035125295,0.996846393355217
0.829583434930056,0.00121164932928871,0.00182696573802168,0.167377950002634,0.99677245831092,0.995680212205451
0.62608363052048,3.77123077555332e-06,8.41130092739842e-06,0.373904186947817,0.997766907698852,0.997012131351296
0.0265686155815464,0.000746049414062891,0.000431059145530036,0.972254275858861,0.996889413278988,0.995835016257358
0.895321613603434,0.00011973524680882,0.00186346646429514,0.102695184685462,0.996408197760406,0.995198787479171
0.192236348073637,2.42031835203289e-06,0.000432217673977835,0.807329013934034,0.997870074547391,0.997148147149837
0.999409380587021,1.29202843913979e-06,0.000205488461241203,0.00038383892329905,0.996362469241468,0.995131374213359
0.00120642858362302,2.13053347929735e-05,9.06259609159496e-05,0.998681640120668,0.997639484978541,0.996836830548022
0.0772585248330355,0.000109543596615236,0.0396745478947946,0.882957383675555,0.997763340078816,0.99700736527008
0.439570605357095,0.00120849261697373,0.00119899299955656,0.558021909026375,0.998085717324258,0.997436259300952
0.00373403858353868,9.89678444465755e-06,0.0070984616755106,0.989157602956506,0.997640750670241,0.996841824241138
