#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <prior id="lambdaPrior.rep2" name="distribution">
#            <parameter id="lambda" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">0.01</parameter>
#            <OneOnX id="OneOnX.2" name="distr"/>
#        </prior>
#        <distribution id="snapprior.rep2" lambda="@lambda" spec="snap.likelihood.SnAPPrior">
#            <parameter estimate="false" id="alpha" lower="0.0" name="alpha" spec="beast.base.inference.parameter.RealParameter">11.75</parameter>
#            <parameter estimate="false" id="beta" lower="0.0" name="beta" spec="beast.base.inference.parameter.RealParameter">109.73</parameter>
#            <parameter estimate="false" id="kappa" lower="0.0" name="kappa" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <parameter id="coalescenceRate" name="coalescenceRate" spec="beast.base.inference.parameter.RealParameter">10.0</parameter>
#            <tree clusterType="upgma" id="Tree.rep2" nodetype="snap.NodeData" spec="beast.base.evolution.tree.ClusterTree">
#                <taxa dataType="integerdata" id="snap.rep2" spec="snap.Data">
#                    <taxonset id="Mindanao" spec="beast.base.evolution.alignment.TaxonSet">
#                        <taxon id="Mindanao_14065" spec="beast.base.evolution.alignment.Taxon"/>
#                        <taxon id="Mindanao_2229" spec="beast.base.evolution.alignment.Taxon"/>
#                        <taxon id="Mindanao_3208" spec="beast.base.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="Luzon" spec="beast.base.evolution.alignment.TaxonSet">
#                        <taxon id="Luzon_25868" spec="beast.base.evolution.alignment.Taxon"/>
#                        <taxon id="Luzon_18070" spec="beast.base.evolution.alignment.Taxon"/>
#                        <taxon id="Luzon_462070" spec="beast.base.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="Zamboanga" spec="beast.base.evolution.alignment.TaxonSet">
#                        <taxon id="Zamboanga_18159" spec="beast.base.evolution.alignment.Taxon"/>
#                        <taxon id="Zamboanga_19177" spec="beast.base.evolution.alignment.Taxon"/>
#                        <taxon id="Zamboanga_18191" spec="beast.base.evolution.alignment.Taxon"/>
#                    </taxonset>
#                </taxa>
#                <parameter id="RealParameter.0" lower="0.0" name="clock.rate" spec="beast.base.inference.parameter.RealParameter" upper="0.0">1.0</parameter>
#            </tree>
#        </distribution>
#        <prior id="uPrior.rep2" name="distribution">
#            <parameter id="u" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <OneOnX id="OneOnX.4" name="distr"/>
#        </prior>
#        <prior id="vPrior.rep2" name="distribution">
#            <parameter id="v" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <OneOnX id="OneOnX.5" name="distr"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution">
#        <distribution data="@snap.rep2" id="treeLikelihood.rep2" non-polymorphic="false" pattern="coalescenceRate" spec="snap.likelihood.SnAPTreeLikelihood" tree="@Tree.rep2">
#            <siteModel id="MutationSiteModel.rep2" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="shape" name="shape" spec="beast.base.inference.parameter.RealParameter">2.0</parameter>
#                <parameter estimate="false" id="proportionInvariant" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter">0.0</parameter>
#                <substModel coalescenceRate="@coalescenceRate" id="MutationModel" mutationRateU="@u" mutationRateV="@v" spec="snap.likelihood.SnapSubstitutionModel"/>
#            </siteModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	u	v	theta0	theta1	theta2	theta3	theta4	TreeHeightLogger
568000	-4472.045000981262	-4220.980886854132	-251.06411412713007	33.65841080317103	0.507539565194605	0.15585672698845382	0.1880293785943943	0.06188694124015739	0.15042344219467113	0.1183326586135663	0.021699310292656482
569000	-4470.4426894780045	-4216.093992312291	-254.348697165713	33.65841080317103	0.507539565194605	0.16421524610925484	0.18629165970861042	0.048415400179836185	0.07009609422821586	0.1332787200164061	0.016309785558303976
570000	-4470.942301308349	-4217.404323640812	-253.53797766753618	33.488562771544295	0.5075783841124369	0.19151057288317816	0.18094442118834092	0.06268800618280919	0.06180615950284088	0.10463384819693851	0.01843545814899819
571000	-4470.574502491289	-4216.254522504319	-254.31997998697085	33.488562771544295	0.5075783841124369	0.17046997620552268	0.18862755834682504	0.05348087472328816	0.1016490878153776	0.1626669897133607	0.017550659940917993
572000	-4473.8483984096365	-4218.207814761424	-255.64058364821258	33.488562771544295	0.5075783841124369	0.15124955250754946	0.17811819826711514	0.041318557422231415	0.21731618387622306	0.12978582971531444	0.012403545252797616
573000	-4473.956302776482	-4219.057508231783	-254.89879454469897	34.867387694088265	0.507274338166907	0.15097294703940736	0.20197788200467273	0.04139042702615678	0.10156039565498932	0.10895688285521474	0.016753724618564936
574000	-4467.984856335293	-4212.87557579115	-255.10928054414285	36.18696502485036	0.5070053589546187	0.2074835127074871	0.17201266088611783	0.045748781950211134	0.10164382990016571	0.13372859531465686	0.01513180257107697
575000	-4469.8859999674905	-4213.720504792545	-256.16549517494553	38.43483705058537	0.5065902484216982	0.221842580068597	0.16404797259435022	0.044860597453723575	0.14364134331941295	0.13718880883726922	0.015187381651081779
576000	-4471.883931192801	-4216.764337908694	-255.11959328410708	40.9981137622466	0.5061731270119809	0.15522699724947908	0.194345646163048	0.038386884941983494	0.14158582582511042	0.0895478718754841	0.011540693407435769
577000	-4467.242094480281	-4212.379013926562	-254.86308055371848	40.9981137622466	0.5061731270119809	0.163507537432436	0.16792962504740144	0.034270987695766725	0.12983199778840052	0.13547648480664326	0.01190889014149301
578000	-4467.923659811858	-4215.251499470955	-252.67216034090276	40.9981137622466	0.5061731270119809	0.1697346897588687	0.14657697488104843	0.043095657725585525	0.13952299013431835	0.08623848503941768	0.014039506933094652
579000	-4469.805757267455	-4215.5618176801	-254.24393958735524	40.9981137622466	0.5061731270119809	0.16435419964333686	0.18071535075055964	0.046032654682998775	0.11526387833700051	0.09611665829023078	0.01360497246116882
580000	-4467.851868062437	-4214.566739112291	-253.28512895014546	45.24334335659641	0.505587423318091	0.16267291193000652	0.1580895130218754	0.039076239104215135	0.12022927988488868	0.13442771443743362	0.013099843809654742
581000	-4475.315226735685	-4219.418330170913	-255.89689656477253	44.130104457952626	0.5057299885733928	0.22561229398328977	0.1810246241364273	0.05315193732148544	0.15019039494595451	0.07135845293529987	0.014404181947503866
582000	-4468.552471301466	-4213.960882990632	-254.5915883108336	42.418745986902046	0.505963918865276	0.17663435450245019	0.1449938369871469	0.03276099420691942	0.1250648473346808	0.10155454136260053	0.01256382903351052
583000	-4468.453970283235	-4215.295571329668	-253.15839895356785	42.418745986902046	0.505963918865276	0.14057749846501563	0.15581684935024795	0.04124035907961768	0.09776118136556113	0.0786949041840881	0.014566330382439787
584000	-4471.596451926106	-4218.437742417032	-253.15870950907416	42.418745986902046	0.505963918865276	0.15248051872137486	0.12021220942225072	0.041999200864402605	0.13098813806594603	0.11929139222301642	0.014635747645707345
585000	-4467.565130978521	-4213.7874437364435	-253.77768724207743	42.418745986902046	0.505963918865276	0.15268072585133707	0.17244256559604396	0.03849100430298455	0.1474063645068931	0.13756608240234053	0.012633905757376723
586000	-4474.103426429199	-4218.490099500665	-255.61332692853443	42.418745986902046	0.505963918865276	0.15599209016259633	0.2019789873150644	0.039368946567118895	0.08131791054195694	0.09152374642927605	0.01502894768559044
587000	-4471.343974732222	-4214.2454718165045	-257.09850291571735	36.540186157580116	0.5069367011287598	0.21982096092244233	0.19646355905288782	0.04804291842167971	0.10450947976942272	0.08188172127473509	0.01595555985149476
588000	-4469.477717745725	-4214.460149188404	-255.01756855732143	33.13904667606911	0.5076595374393487	0.19590550917957955	0.18586038907612315	0.05169788773588834	0.06261697673258515	0.13293179691695028	0.015970178790520914
589000	-4468.584552266121	-4215.593968994201	-252.99058327192068	33.13904667606911	0.5076595374393487	0.1825541453789974	0.17504680151840227	0.047198767679492985	0.10241378960811102	0.14335825343122474	0.016234366380808083
590000	-4467.912206672952	-4214.247309694671	-253.66489697828203	36.66018985779956	0.5069136805139334	0.18981350987530846	0.17880936584290452	0.04957566761052927	0.0991855251689129	0.1644888622782792	0.014784269875805695
591000	-4467.37376666522	-4213.729014110902	-253.64475255431736	36.64616428318447	0.5069163631870146	0.18269515766974861	0.1836793696118011	0.04480704095398967	0.08867526487886547	0.12624181263609321	0.012764388159196656
592000	-4470.297403751128	-4215.438304196639	-254.859099554488	36.64616428318447	0.5069163631870146	0.20365388080862865	0.22034638397654635	0.056419029465832216	0.12383418271384129	0.08962105489249955	0.01632621767371317
593000	-4471.155932708956	-4214.846125222767	-256.3098074861894	36.694614506448765	0.506907104921796	0.16705692682068388	0.17735541222621257	0.04433594839111109	0.1163137769850788	0.12024483303797172	0.01547272123196387
594000	-4471.630486617956	-4220.012851127522	-251.61763549043485	42.290957029489135	0.5059821554175845	0.1185029167414371	0.1563262741714167	0.04819726779310442	0.12476843029503673	0.10495083101610563	0.014147573491934207
595000	-4468.252133159813	-4213.922681320481	-254.32945183933165	36.71576625973952	0.506903070839562	0.16522238060228353	0.17269593241045197	0.03855361581088741	0.1343754302512703	0.15698091803976108	0.011585477656556742
596000	-4470.084046835655	-4213.779634281972	-256.3044125536827	36.71576625973952	0.506903070839562	0.1987279347478885	0.16883554218778477	0.038191225270592453	0.10117313627101741	0.1546886709785926	0.012272785844051962
597000	-4466.976277696358	-4214.694187020043	-252.28209067631548	36.71576625973952	0.506903070839562	0.17967541391093145	0.1780209646629239	0.0517982714451789	0.10651614953486944	0.09755413329369399	0.017132297040597523
598000	-4469.458332332587	-4214.7875201645365	-254.6708121680508	36.71576625973952	0.506903070839562	0.229848778921372	0.16099361352517685	0.04554182109799107	0.1219336999539797	0.1110992750180511	0.015823881803260807
599000	-4472.636264155516	-4218.177513836426	-254.45875031909	43.37350463551483	0.5058311071633951	0.13560036875841	0.15393891121224976	0.04432926198609017	0.0760743412073296	0.06374973856231925	0.013891275831349826
600000	-4470.112353857119	-4214.963662801251	-255.14869105586754	43.37350463551483	0.5058311071633951	0.18988700636138617	0.15098584290916503	0.03571145523081713	0.12251277750490124	0.09725476194356696	0.0139952407332828
601000	-4470.955841114687	-4217.143443749206	-253.81239736548133	40.48666470881508	0.5062520843341277	0.15005707516535965	0.12317030816781858	0.04389958800322184	0.07633385320842351	0.15278960537273337	0.012419801249601388
602000	-4469.424344883217	-4215.271020275763	-254.15332460745444	51.21202431945015	0.5049297972888082	0.14253305955564818	0.14096401491397326	0.034264015627064374	0.07841072762952649	0.11573605279665507	0.009610567481655083
603000	-4467.917799386485	-4213.232901987114	-254.68489739937093	49.450126207187985	0.5051072391303312	0.1340576345965868	0.1435982741507271	0.03200644834778069	0.11008869292351833	0.08142158406437386	0.012780614195448674
604000	-4470.61822770989	-4216.214710408497	-254.40351730139292	42.661714901322476	0.5059295500808046	0.16313968358753325	0.16263505220116656	0.04090812650143495	0.07844436663356187	0.08333334429155821	0.016797963179139307
605000	-4473.034154685396	-4216.928226306163	-256.10592837923275	42.661714901322476	0.5059295500808046	0.1773465784330856	0.1751769115697534	0.04514657372930927	0.08521459986678438	0.06875489911490883	0.012469834526356041
606000	-4470.633002895362	-4214.383513448294	-256.2494894470672	42.661714901322476	0.5059295500808046	0.16856612107966387	0.14040187313234345	0.03014492056030053	0.13891527710623552	0.11028932174782256	0.0103106993467631
607000	-4471.250724057615	-4215.372945257335	-255.87777880028023	46.86520395303035	0.5053919745560326	0.17643953940955692	0.1666840580901678	0.03957601741300017	0.18876039875848327	0.10653775335262473	0.01282053228931479
608000	-4471.616902806037	-4218.259058742356	-253.35784406368083	44.21798055168638	0.5057184709093421	0.18404320745367447	0.13678501896621878	0.044603744024302165	0.1186941120357592	0.08257959027557478	0.013025217532933685
609000	-4467.618530164915	-4214.525134137864	-253.09339602705032	41.27286060770028	0.5061315295584825	0.14655509573193737	0.15365067123719886	0.037994101323037245	0.09295891946982682	0.1321012004233056	0.012911188371329315
610000	-4471.789664126143	-4214.021919394431	-257.76774473171196	41.27286060770028	0.5061315295584825	0.17848348389318486	0.141395737892795	0.03761037720072179	0.1847171630543654	0.09776760183007271	0.015032405002622214
611000	-4471.994121480529	-4217.97823950872	-254.0158819718087	36.868553706571845	0.5068740704405528	0.16156336180310124	0.17576480853720045	0.043040291197175055	0.08009179824876084	0.09113419649683863	0.01512643944959324
612000	-4470.754075305918	-4212.527663256783	-258.226412049135	45.66217098410899	0.5055356063393845	0.187312748997468	0.12810622742907068	0.03432981217604067	0.05214611863942814	0.1320123629923657	0.010344031929477202
613000	-4470.120340472073	-4216.872618526149	-253.24772194592342	45.50023514190759	0.5055555265258421	0.11403081345685663	0.15984761084767748	0.03945036292241424	0.10757461063779257	0.10294901826918006	0.010565818462655965
614000	-4472.714883951489	-4218.4250492550345	-254.28983469645448	37.54952373310943	0.5067477250666136	0.19122117965944954	0.13179215721961668	0.048373792270013344	0.1862390089985197	0.11608301885260901	0.011890217114842347
615000	-4466.165534837483	-4213.406679502376	-252.75885533510737	37.54952373310943	0.5067477250666136	0.16713851140089528	0.17542735580552704	0.04284461247273879	0.11670429638715225	0.11435797530882442	0.014412659761957478
616000	-4467.77480749535	-4212.451621025039	-255.32318647031136	37.54952373310943	0.5067477250666136	0.19093883189090352	0.18955960443081168	0.0447508404529985	0.08562703217018837	0.12482127197375024	0.015299836410166353
617000	-4470.766956904151	-4216.705730962648	-254.0612259415029	37.62126070533181	0.5067346850632175	0.1836249027708458	0.1325125180892296	0.03880752606201095	0.10817265573242724	0.10665853895524562	0.015650064654650117
618000	-4471.02768230926	-4217.3027295429965	-253.7249527662634	37.42750158911944	0.506770022049736	0.18481652604466017	0.20592225604007916	0.05549819299323546	0.12939171977258437	0.10152949012986998	0.01761836318143363
619000	-4469.467711081191	-4214.732483608876	-254.73522747231516	37.42750158911944	0.506770022049736	0.21698558799734233	0.14314986566674803	0.04607044972400553	0.07140325633668688	0.11998985908674228	0.012706965792242876
620000	-4469.322409960255	-4216.403769453444	-252.91864050681127	37.42750158911944	0.506770022049736	0.16421213980815916	0.1778355274814064	0.04711509031149519	0.15740487321814495	0.12001169350379468	0.01940122339754907
621000	-4472.971115796823	-4216.742826372111	-256.2282894247116	37.42750158911944	0.506770022049736	0.19034373710223007	0.13720572050988256	0.035160004674870265	0.1134901373805547	0.1093730738762022	0.011411107591112673
622000	-4468.150419052487	-4213.42582565001	-254.72459340247767	46.09824967669473	0.5054826665885769	0.1622496917891522	0.14823796329861527	0.03630618206896647	0.12111500929858036	0.06997312904110249	0.013677715307712423
623000	-4469.03041024067	-4215.240496449222	-253.7899137914481	45.39175875181718	0.5055689508932389	0.13809142468737282	0.12866589356065142	0.031220127320204585	0.13175173993898667	0.09589794680323452	0.00931624867042518
624000	-4467.884132271683	-4213.431139156766	-254.45299311491604	45.39175875181718	0.5055689508932389	0.1773151386719622	0.13109162263982752	0.03757100030573158	0.0731127957689357	0.10219846773177103	0.010371087420813855
625000	-4469.952709545575	-4214.834300840455	-255.11840870511972	42.71195377331059	0.5059224929824989	0.20429770326578228	0.14170764011386236	0.04080065581736737	0.0876574895614472	0.1414442137950622	0.009904064571369707
626000	-4469.260883282115	-4216.092512640262	-253.16837064185344	45.79189643023439	0.5055197512072627	0.1687304764569245	0.1720707021882115	0.04383624995107227	0.09724441332974292	0.09799881051614882	0.015632469730415006
627000	-4468.333114842262	-4215.335364436837	-252.99775040542514	45.79189643023439	0.5055197512072627	0.15977447352013638	0.15751864693938109	0.04366282279966539	0.10911096639932365	0.08974150573593988	0.015025089089171835
628000	-4471.06483971035	-4218.140380403642	-252.9244593067075	45.79189643023439	0.5055197512072627	0.12729443495358078	0.12258706084008515	0.03743138763323771	0.08801667809981466	0.08978320987708958	0.010863826104867512
629000	-4466.69739030629	-4214.297966865581	-252.3994234407089	45.79189643023439	0.5055197512072627	0.15366015462503144	0.1572590629817101	0.042799377252254106	0.08837297128396941	0.10223740958572397	0.011669834654153617
630000	-4470.022735402547	-4213.870146822708	-256.1525885798396	45.79189643023439	0.5055197512072627	0.16311910611841773	0.1604216606409059	0.04093699904551812	0.07431905457423457	0.1262146739287761	0.01057917992420164
631000	-4468.408210573771	-4214.698198699347	-253.7100118744242	44.97673895502643	0.5056209156937695	0.1293612991904397	0.1402599482741635	0.03627661173495318	0.1527178679920857	0.10375650662559971	0.010443100937072786
632000	-4473.290624196136	-4213.521500111706	-259.7691240844309	44.97673895502643	0.5056209156937695	0.23804563159693506	0.18337365675722792	0.03793169453572093	0.14444396393928713	0.07786996967313897	0.016873878128459335
633000	-4467.127710216467	-4214.310759538341	-252.8169506781258	44.97673895502643	0.5056209156937695	0.15927706815925446	0.1528610315122884	0.04243301483851096	0.149994679126754	0.09239607113905085	0.012760094597007486
634000	-4470.930796773922	-4218.422834210527	-252.50796256339507	44.97673895502643	0.5056209156937695	0.15974329069340454	0.1578098763624674	0.043673339645605304	0.13569876894467542	0.1549210071259749	0.010787504023051772
635000	-4470.329923967126	-4216.623818713353	-253.7061052537731	44.97673895502643	0.5056209156937695	0.12909555997739333	0.16075457655474396	0.033656265156511135	0.13193903195623152	0.14265681180160947	0.010544516954834228
636000	-4473.186134294057	-4213.3753418645865	-259.81079242947044	49.81594618621917	0.5050693542217762	0.13855898363429328	0.13458462311368305	0.03116203663508481	0.047949771340556765	0.1298090249297194	0.009353742328032915
637000	-4469.4774212359625	-4212.72795611408	-256.74946512188234	45.023309008846965	0.505615036383534	0.17316333545204718	0.18088329838743808	0.037123032104763275	0.13751329464211787	0.09023271975871634	0.014283236462306989
638000	-4470.063666205829	-4217.292746488579	-252.77091971725002	40.132015517731546	0.5063080314421089	0.1845313173369485	0.1585782142959758	0.054376526972856054	0.07415210102040806	0.09902040650356654	0.014951338032913352
639000	-4468.890995972335	-4215.226427208296	-253.66456876403902	49.114975089242044	0.5051424483822335	0.16637528027394752	0.14305651181942342	0.039179519736813176	0.12007604434796985	0.08990376375982038	0.009950579867027189
640000	-4473.248449545783	-4220.080262782093	-253.16818676368953	40.01775146827541	0.5063262708709705	0.16723361032483997	0.13871416866943231	0.043661002830061094	0.10166665971608671	0.1667498275098543	0.013495485756652395
641000	-4469.632467711446	-4216.256647505187	-253.3758202062588	44.822581257393914	0.5056404657153919	0.1320288460642198	0.13228595584360575	0.03250168694635786	0.1002717524161636	0.11683257056155799	0.012786394897087282
642000	-4472.9154905219675	-4219.856600931262	-253.05888959070535	44.37422168216943	0.5056981067792161	0.1303885456716219	0.15197905055735877	0.03467350085270546	0.12435854325606098	0.10439136567957205	0.012115992103435079
643000	-4467.102529552238	-4214.6196052830755	-252.4829242691618	40.30851392923373	0.5062800636176576	0.17194635137660513	0.16270318387357577	0.04493603929549293	0.09375343133785811	0.10274395025537264	0.01212328160962187
644000	-4474.545852482716	-4219.433612083252	-255.11224039946376	44.25408077474576	0.505713752764846	0.19719119843626035	0.13046070035797835	0.03597695883738743	0.08555857502866579	0.1365621435409042	0.01224926244328386
645000	-4467.353761972059	-4213.39225702523	-253.96150494682922	38.90139734406725	0.5065101797666387	0.189789888643241	0.18911506780884482	0.04793642846352038	0.09208756382744514	0.1427244705524214	0.014791372215029528
646000	-4475.537105493181	-4219.93162999927	-255.60547549391177	41.44844658323837	0.5061052377039947	0.18814958714796104	0.12867073303640594	0.05353917736793248	0.12030845433285813	0.10727072218393438	0.015333411618913984
647000	-4467.146363245762	-4214.610551553994	-252.5358116917676	41.44844658323837	0.5061052377039947	0.1586681051344934	0.14753612069903574	0.039808995013376584	0.1354022034894107	0.1230242853703214	0.013636707990421462
648000	-4470.491087676584	-4216.418874033994	-254.07221364259004	41.44844658323837	0.5061052377039947	0.14963656366243847	0.21400085865422128	0.044340743041497835	0.11800277837566811	0.08892010544231055	0.012435952824506196
649000	-4470.864267623102	-4218.409307616258	-252.45496000684363	41.44844658323837	0.5061052377039947	0.15161536991103056	0.14229105430195282	0.04038122188161385	0.0861313621800679	0.11302867806687103	0.013000572719768722
650000	-4470.693049651327	-4216.157664145533	-254.53538550579424	47.468087810491895	0.5053227630004591	0.16535642386552019	0.15382534581863244	0.03745254367192723	0.08890196009614357	0.07625125281618282	0.010719433067208945
651000	-4471.526685148029	-4216.375085299144	-255.15159984888496	47.468087810491895	0.5053227630004591	0.15073742645556656	0.13379631957519025	0.03280213679949976	0.09968499827467386	0.1421123129222872	0.008587356229619762
652000	-4467.638014047534	-4214.624453811184	-253.01356023634975	47.468087810491895	0.5053227630004591	0.1617202829659272	0.16583327409794135	0.04006293198712576	0.09833316799600517	0.10527218499942795	0.011177138903909919
653000	-4467.35263446714	-4213.309738077252	-254.0428963898879	42.749051992880155	0.5059172925357504	0.14047012057747957	0.16338737882964674	0.03441053929328155	0.1269824196421253	0.09108243772393246	0.012760891858913373
654000	-4467.94687963184	-4213.600540379031	-254.34633925280846	42.749051992880155	0.5059172925357504	0.1436087107395839	0.1746789545010711	0.035275468717682	0.13509015130015162	0.0901265161752921	0.011933727556255986
655000	-4469.088730410411	-4214.15206190251	-254.9366685079015	41.02189716243297	0.5061695038363546	0.16527286651101636	0.1352322376771047	0.03566795149092745	0.1811969643451017	0.09690068292464332	0.012461106826182487
656000	-4466.740215528221	-4212.956486266672	-253.7837292615483	41.170199516092026	0.5061470069725398	0.17936731763337935	0.1744651671269699	0.044562171927914444	0.08699021578583488	0.10704617427294737	0.014541558030715766
657000	-4470.49257399974	-4214.116322159116	-256.37625184062387	35.004412294519774	0.5072454501721714	0.18856787872356778	0.2213157836253289	0.043453107496548175	0.07868403149794587	0.11085649561328052	0.014975268358742737
658000	-4468.736110232816	-4215.8847587891105	-252.85135144370554	35.04568086978391	0.507236794693448	0.15056603876292227	0.16100699049604977	0.04214355021563436	0.10685087255425545	0.15813925865568895	0.012536858228112596
659000	-4474.782130070753	-4225.346906250172	-249.43522382058146	33.87379123603261	0.5074909080071816	0.17691856661731456	0.15347906338796644	0.06995261518267902	0.10679335313879072	0.0981067076779073	0.017562129700716293
660000	-4467.714324114216	-4214.448310729735	-253.26601338448125	34.291426708325154	0.5073983262724567	0.19926198252174812	0.17325584796597268	0.05277310230242886	0.11401774637721489	0.14519107235228176	0.016171592265691197
661000	-4468.667707960468	-4216.433366811078	-252.23434114939042	34.291426708325154	0.5073983262724567	0.18656937722824696	0.1598303513028794	0.054044541555603544	0.13133569798909692	0.14279784757711111	0.014615660327351213
662000	-4469.416295417797	-4215.587516312502	-253.82877910529575	35.99538804780241	0.5070431685283542	0.1810200223470534	0.16835808674008892	0.04469435426569692	0.12701723909286328	0.085403000073137	0.01741275902029678
663000	-4467.57691117788	-4215.267086372736	-252.30982480514334	35.99538804780241	0.5070431685283542	0.17879097274351022	0.18805652888032634	0.0531866062973709	0.10723029927345715	0.1258920660007609	0.017409649368309812
664000	-4472.472275235384	-4214.813799784704	-257.65847545067936	33.79642191614547	0.5075083142756182	0.1834445913450637	0.1973987449150572	0.04308755331742561	0.0936380161914765	0.128069894868525	0.015607959113328965
665000	-4470.643375621505	-4214.184932285569	-256.4584433359364	38.22441458892413	0.5066270080722047	0.21766235497627157	0.15297460892857212	0.04175386809186657	0.17416710221264142	0.16341037070314285	0.012905832050319394
666000	-4468.080015893679	-4213.793552803629	-254.28646309005012	38.22441458892413	0.5066270080722047	0.18817731596358295	0.19516771743607028	0.049848687320536045	0.09400734866583874	0.12802056773527076	0.016604340434185152
667000	-4474.226933473162	-4217.2614626008235	-256.96547087233824	36.26438939290367	0.5069901934366481	0.23175747370846714	0.15295191292123816	0.053601993801268545	0.13224875709357076	0.0902722745738088	0.015919763184420573
668000	-4468.3272720862715	-4216.0831819526775	-252.24409013359414	36.26438939290367	0.5069901934366481	0.1732538046010835	0.19910794403853002	0.0575932414785868	0.09799001173123201	0.10223860626281318	0.01711814995069428
669000	-4473.830342023016	-4218.5835548013465	-255.24678722166902	36.26438939290367	0.5069901934366481	0.22209127880828633	0.16458092748100328	0.04570686544139258	0.10711163402090942	0.09193166978792587	0.015201108729028865
670000	-4468.626424634894	-4214.336739510262	-254.28968512463106	36.26438939290367	0.5069901934366481	0.18862535754332127	0.21466744177442063	0.05340678230378587	0.1311104487116871	0.13770996760162574	0.01733668640445723
671000	-4471.323411067953	-4217.952408346683	-253.3710027212703	36.26438939290367	0.5069901934366481	0.13495759413991154	0.18966572033756257	0.04039169316290037	0.13919961486571678	0.1110282060433287	0.013742000162876588
672000	-4472.059137618662	-4215.707452294085	-256.3516853245772	36.40046655468703	0.5069636978009513	0.17053819029527675	0.17280635879778142	0.0408589646078178	0.17800314136578552	0.12468994856832512	0.017280392335544674
673000	-4467.459075791046	-4214.475130666334	-252.983945124713	43.57468457789114	0.5058038730277393	0.1536790158485987	0.1338787882761914	0.03887686567859973	0.09001809417489169	0.11371217561158946	0.012893969704185068
674000	-4471.503978487013	-4212.7828568395125	-258.72112164750104	53.300585134258235	0.5047347960134213	0.13190210480971135	0.14011137516816774	0.032692295408530386	0.047686892351832134	0.09850292889704017	0.009595485312656095
675000	-4469.842328199787	-4215.165191641059	-254.67713655872745	53.300585134258235	0.5047347960134213	0.10783150893928706	0.1201155321749571	0.02735671442594397	0.11449991479193483	0.09115554302481338	0.0073318938766570325
676000	-4470.352843710863	-4212.6711532789395	-257.6816904319238	53.300585134258235	0.5047347960134213	0.1804440713083317	0.1243022016296639	0.028796062779241054	0.06970747012500718	0.07957045494553902	0.00919123372155537
677000	-4470.690501611757	-4215.0132530606	-255.67724855115776	50.758390474325495	0.5049742937973255	0.16967039193777644	0.1284482409402077	0.03367162811016896	0.08683054131883562	0.07419225895574431	0.013965985451635738
678000	-4472.171569236216	-4216.168004415919	-256.0035648202964	50.758390474325495	0.5049742937973255	0.1110225612166561	0.1257605150048093	0.02798474080712876	0.1002830013607734	0.08228296023316402	0.01263601094567395
679000	-4469.736178079633	-4214.110789111676	-255.62538896795695	51.14789986015325	0.5049360388227407	0.16658602217845725	0.15121651381041332	0.029185926818442808	0.11189362273559204	0.10165839728391758	0.01269079397000423
680000	-4469.32729774511	-4212.023071835572	-257.30422590953714	56.445659537951684	0.5044686219103451	0.1569658450445448	0.12464638285363291	0.027784090447899253	0.067968656078944	0.08087135676322836	0.008752701325793458
681000	-4470.543317976601	-4213.819662012937	-256.723655963664	56.445659537951684	0.5044686219103451	0.10287736292087948	0.10157507908338309	0.022554759409928495	0.10428914490487977	0.10339593834166437	0.008532815920492307
682000	-4475.181837228519	-4213.689149174253	-261.4926880542658	56.445659537951684	0.5044686219103451	0.16121234821350688	0.13907731387600947	0.030175410950387976	0.03683914125407905	0.0809826688141487	0.008573356029190507
683000	-4473.118779990272	-4216.889844508757	-256.2289354815146	56.445659537951684	0.5044686219103451	0.13507566173435465	0.11743483264841435	0.025264328343795512	0.16067321571918722	0.09690460488821562	0.006641653169712574
684000	-4476.448088862455	-4220.932559015033	-255.51552984742176	58.48275525869026	0.5043116267739369	0.07465513329789483	0.13873516770028918	0.02966669478942093	0.08561143258704842	0.10825296220094414	0.007675010218031795
685000	-4469.686220173673	-4213.453325251816	-256.23289492185705	53.396537516435494	0.5047262072668239	0.16265898396588946	0.1341530826606062	0.029082953859174063	0.12588638674298694	0.08021829444461635	0.010635288463492007
686000	-4472.329951805906	-4216.408911706099	-255.9210400998059	51.15092727351395	0.5049357437949755	0.12227621285554621	0.12064744718421387	0.028190934494272357	0.08102703727218372	0.08119000847262718	0.011653709329270892
